transaction_id,user_id,country,transaction_date,amount,payment_method
6432002,6432,India,2025-01-20,131.53,PayPal
9340005,9340,India,2024-03-19,358.67,PayPal
4827003,4827,Korea,2025-01-15,179.39,PayPal
1814005,1814,Italy,2023-04-17,743.83,PayPal
8844001,8844,France,2024-12-19,604.59,PayPal
7092006,7092,France,2023-05-11,577.17,Card
427200003,4272,USA,2024-03-05,591.91,ApplePay
8606009,8606,France,2022-08-20,274.57,Card
6579006,6579,France,2023-03-06,424.78,PayPal
1538003,1538,Germany,2024-02-20,294.6,Card
402900003,4029,Italy,2024-03-04,44.05,ApplePay
8884002,8884,Brazil,2025-01-28,295.39,PayPal
1521006,1521,Mexico,2024-12-06,172.92,Card
8856003,8856,India,2025-01-16,647.1,PayPal
3185005,3185,Japan,2024-09-18,925.13,PayPal
6392003,6392,USA,2024-07-24,448.49,Card
9783002,9783,USA,2025-01-28,263.53,Card
5092001,5092,Russia,2024-12-24,76.67,Card
6777004,6777,Germany,2024-05-06,168.53,Card
8683004,8683,France,2024-11-28,463.88,Card
6725004,6725,India,2024-04-16,760.95,PayPal
6725005,6725,India,2022-09-29,179.37,PayPal
538200006,5382,China,2025-01-29,143.8,ApplePay
744009,744,Italy,2024-08-24,239.29,PayPal
1571002,1571,Germany,2024-11-09,102.23,Card
2575004,2575,Italy,2024-04-20,747.38,PayPal
7897005,7897,Germany,2022-06-19,362.37,Card
8313006,8313,France,2025-02-19,546.36,Card
5387007,5387,Korea,2024-03-29,306.35,Card
6266002,6266,Brazil,2024-07-12,526.54,PayPal
2154006,2154,Mexico,2024-07-25,105.69,PayPal
1521002,1521,Mexico,2024-06-22,354.07,PayPal
7784005,7784,Korea,2024-12-10,348.22,Card
6098003,6098,France,2024-11-23,465.53,PayPal
1762001,1762,Brazil,2024-12-02,235.57,Card
8476002,8476,Italy,2024-03-22,135.26,PayPal
9452002,9452,Italy,2024-08-03,75.13,Card
9510010,9510,China,2024-11-19,733.43,Card
882700004,8827,Germany,2024-08-24,468.5,ApplePay
8671004,8671,Brazil,2024-06-24,672.36,Card
8103001,8103,China,2023-12-17,405.93,PayPal
3048003,3048,France,2024-02-16,813.99,PayPal
4671006,4671,India,2024-08-10,96.84,PayPal
891318634,2410,China,1970-01-01,187.87,PayPal
466004,466,France,2022-12-30,460.79,Card
2931002,2931,Germany,2025-03-02,544.0,Card
2203006,2203,Mexico,2024-01-16,308.87,PayPal
5507005,5507,China,2025-01-24,137.83,PayPal
1350004,1350,Germany,2023-11-25,460.18,Card
6902001,6902,Germany,2024-06-13,903.7,PayPal
860007,860,Korea,2024-10-19,361.81,PayPal
15800004,158,Mexico,2024-03-26,78.77,ApplePay
3822005,3822,USA,2024-11-02,165.17,Card
2081002,2081,Mexico,2024-05-14,320.04,PayPal
652900002,6529,Brazil,2025-02-05,257.84,ApplePay
8616001,8616,Italy,2024-12-27,285.14,PayPal
668334887,8865,Japan,1970-01-01,62.27,PayPal
111959242,452,Germany,1970-01-01,500.78,ApplePay
5374003,5374,India,2024-08-22,760.42,Card
5885001,5885,India,2022-08-02,386.94,Card
726700004,7267,Mexico,2024-03-18,507.95,ApplePay
9883004,9883,Mexico,2024-07-15,399.8,PayPal
3450004,3450,Germany,2024-12-07,922.27,PayPal
6321003,6321,Japan,2024-10-30,401.33,PayPal
6578002,6578,China,2024-01-17,62.55,Card
8060002,8060,USA,2024-03-26,44.23,Card
787008,787,Korea,2024-05-06,827.96,Card
6777001,6777,Germany,2024-07-24,220.97,PayPal
3210007,3210,India,2024-11-16,485.94,Card
9833006,9833,Brazil,2024-03-07,968.04,Card
2487005,2487,India,2025-02-07,60.18,Card
652900001,6529,Brazil,2024-07-09,40.27,ApplePay
8150001,8150,Italy,2023-11-26,730.3,PayPal
3241005,3241,France,2025-03-01,995.8,PayPal
4291005,4291,Japan,2023-07-07,705.87,PayPal
1874001,1874,Italy,2025-02-19,438.84,Card
207005,207,USA,2024-08-05,907.53,PayPal
3251008,3251,Germany,2025-02-27,427.54,PayPal
2787005,2787,USA,2023-11-02,864.43,PayPal
3664003,3664,USA,2025-01-01,866.56,PayPal
274124100,4015,Brazil,1970-01-01,384.81,Card
5092003,5092,Russia,2024-10-08,465.81,PayPal
41600010,416,China,2025-01-16,37.06,ApplePay
7782006,7782,France,2025-02-22,152.11,PayPal
6579007,6579,France,2022-09-29,585.9,PayPal
4671008,4671,India,2024-12-05,929.25,Card
2319010,2319,Korea,2024-08-05,841.26,PayPal
2137006,2137,China,2022-08-11,299.14,Card
5545003,5545,Italy,2025-01-04,979.27,Card
676002,676,Brazil,2024-12-22,938.34,PayPal
6490005,6490,Japan,2023-03-05,843.06,PayPal
9098005,9098,Mexico,2023-11-16,398.31,PayPal
2122001,2122,Japan,2023-09-26,819.32,Card
911008,911,USA,2024-01-12,880.22,Card
7933003,7933,India,2024-12-04,12.39,PayPal
6351005,6351,Japan,2024-05-25,711.47,PayPal
1700003,17,Mexico,2024-08-03,44.95,ApplePay
1814008,1814,Italy,2024-07-11,871.29,PayPal
5622004,5622,Mexico,2023-03-22,474.32,Card
3007,3,Brazil,2025-01-02,338.79,PayPal
8671003,8671,Brazil,2024-02-29,820.04,Card
535900004,5359,France,2024-07-05,880.83,ApplePay
2137003,2137,China,2025-02-14,492.21,Card
6353007,6353,Germany,2023-10-28,249.01,Card
658700001,6587,Germany,2025-02-07,688.95,ApplePay
831300005,8313,France,2024-08-01,307.86,ApplePay
9935005,9935,Brazil,2023-08-28,536.58,Card
3246003,3246,Italy,2024-09-18,919.31,Card
3586003,3586,USA,2024-07-10,810.15,PayPal
8736004,8736,Italy,2024-03-01,341.93,PayPal
1631001,1631,India,2025-01-16,525.12,Card
3253004,3253,China,2024-10-12,845.68,Card
5387003,5387,Korea,2024-06-20,260.85,PayPal
5861001,5861,Japan,2022-07-03,329.58,PayPal
241003,241,France,2024-02-25,899.21,PayPal
2335001,2335,Korea,2024-12-30,752.04,PayPal
7092008,7092,France,2023-09-16,31.94,Card
9221008,9221,Germany,2025-03-05,656.56,Card
1689005,1689,Brazil,2024-07-01,580.4,Card
865417286,6505,Mexico,1970-01-01,254.77,PayPal
207006,207,USA,2023-11-28,230.2,Card
559000002,5590,Mexico,2025-02-06,77.71,ApplePay
8841003,8841,France,2022-10-15,526.03,PayPal
9151006,9151,USA,2022-09-13,815.44,PayPal
423800003,4238,Italy,2024-07-19,839.8,ApplePay
4928003,4928,Korea,2024-10-25,622.94,Card
363003,363,India,2023-10-29,300.35,Card
4436001,4436,Germany,2024-11-11,95.23,Card
5099001,5099,USA,2024-06-27,91.96,Card
5360001,5360,Korea,2024-08-28,343.23,PayPal
4957010,4957,Korea,2024-09-26,151.03,Card
1116002,1116,Korea,2023-07-16,872.23,Card
9081005,9081,USA,2024-07-02,385.62,Card
6210004,6210,Mexico,2025-02-08,42.83,PayPal
394006,394,Korea,2025-01-18,88.69,Card
5689001,5689,Russia,2024-08-02,59.13,Card
840007,840,Brazil,2024-11-14,210.96,PayPal
6689003,6689,India,2024-08-20,421.65,PayPal
4029001,4029,Italy,2024-05-28,995.97,PayPal
6594002,6594,USA,2025-01-31,313.07,Card
5980003,5980,USA,2025-01-02,665.13,Card
364542205,5544,Germany,1970-01-01,191.58,Card
1609001,1609,China,2023-12-08,888.59,PayPal
6525004,6525,Brazil,2024-03-29,90.14,Card
6472003,6472,Brazil,2025-03-05,193.64,Card
2345001,2345,Brazil,2024-10-25,936.8,Card
6296002,6296,India,2024-06-23,835.57,PayPal
5907007,5907,Japan,2024-09-19,233.31,PayPal
465003,465,Germany,2024-04-02,903.0,PayPal
1576006,1576,Italy,2024-12-21,786.96,PayPal
588600004,5886,Mexico,2025-02-26,43.76,ApplePay
410700001,4107,France,2024-04-15,189.79,ApplePay
1585008,1585,France,2025-02-05,848.23,PayPal
7771001,7771,France,2025-02-26,161.41,PayPal
1158005,1158,France,2022-12-23,138.48,PayPal
8689002,8689,USA,2023-08-01,894.19,Card
3439006,3439,China,2024-08-08,156.18,PayPal
1343001,1343,Germany,2023-10-21,700.54,PayPal
8710002,8710,Korea,2023-03-25,765.41,PayPal
1910001,1910,Mexico,2023-12-27,194.02,Card
8606006,8606,France,2023-10-06,891.33,Card
1838006,1838,Brazil,2024-08-28,861.69,PayPal
1376008,1376,France,2024-02-20,912.2,PayPal
724200007,7242,China,2025-02-10,16.64,ApplePay
7655008,7655,Germany,2025-01-10,518.69,PayPal
4384002,4384,France,2023-07-29,928.27,Card
4827001,4827,Korea,2024-12-19,718.42,PayPal
539000001,5390,Brazil,2024-04-23,219.53,ApplePay
119100003,1191,Japan,2024-08-19,854.11,ApplePay
6615005,6615,Italy,2025-01-20,677.5,Card
7173001,7173,France,2024-08-20,475.92,PayPal
8216004,8216,Italy,2024-02-24,568.09,PayPal
134001,134,USA,2024-06-01,207.44,Card
1717007,1717,Korea,2024-08-26,847.7,PayPal
658199410,8455,India,1970-01-01,137.41,Card
787004,787,Korea,2024-03-08,746.88,Card
9098003,9098,Mexico,2024-02-18,548.02,Card
1881008,1881,Italy,2025-01-11,546.68,PayPal
3235006,3235,USA,2024-08-26,87.2,Card
536988449,9435,USA,1970-01-01,620.88,PayPal
5876008,5876,USA,2023-08-15,577.06,Card
6697003,6697,USA,2024-08-26,453.27,PayPal
6131008,6131,India,2023-07-21,685.74,Card
9204005,9204,China,2024-05-28,459.98,Card
8946008,8946,India,2023-11-20,677.4,PayPal
548900005,5489,Mexico,2024-04-01,287.16,ApplePay
1385002,1385,Italy,2024-06-23,686.64,PayPal
6472005,6472,Brazil,2024-12-04,623.43,PayPal
4911003,4911,France,2024-02-29,62.58,Card
5119005,5119,India,2023-11-03,718.57,Card
9002003,9002,Korea,2024-05-12,669.96,PayPal
8316005,8316,Brazil,2025-02-14,472.64,PayPal
6787001,6787,Brazil,2024-03-22,155.2,PayPal
3585007,3585,Brazil,2023-01-30,350.8,PayPal
2986004,2986,China,2023-01-03,433.13,PayPal
732000004,7320,China,2024-04-04,525.44,ApplePay
372800008,3728,China,2024-05-17,682.22,ApplePay
375003,375,Brazil,2024-06-29,533.26,PayPal
2487001,2487,India,2024-11-03,376.1,PayPal
349400002,3494,India,2024-08-02,162.37,ApplePay
7390001,7390,France,2024-07-26,246.24,PayPal
645300004,6453,Russia,2024-03-17,900.17,ApplePay
7528006,7528,USA,2024-11-15,426.93,Card
8606007,8606,France,2023-06-01,706.94,PayPal
8190004,8190,Germany,2024-07-20,715.8,PayPal
3764009,3764,Brazil,2024-02-20,762.07,PayPal
575700004,5757,USA,2024-04-23,624.15,ApplePay
1689007,1689,Brazil,2024-04-01,912.24,Card
7453005,7453,India,2023-05-06,399.71,PayPal
351200002,3512,Korea,2024-10-18,188.23,ApplePay
676003,676,Brazil,2024-05-23,187.23,PayPal
8092002,8092,Mexico,2024-10-15,267.67,Card
1881009,1881,Italy,2024-10-07,906.07,Card
2003002,2003,Germany,2025-01-10,344.46,Card
2986005,2986,China,2023-04-19,19.29,PayPal
746007,746,India,2024-11-04,570.22,PayPal
7441004,7441,Korea,2024-07-10,811.64,PayPal
8302006,8302,Germany,2024-07-15,998.94,PayPal
7078001,7078,France,2024-02-23,732.89,PayPal
3172010,3172,Korea,2023-08-01,857.32,Card
9463007,9463,USA,2023-11-14,992.55,PayPal
694001,694,China,2024-08-21,528.13,Card
6057005,6057,India,2024-02-27,383.26,PayPal
9687005,9687,Brazil,2024-12-14,114.64,PayPal
9935004,9935,Brazil,2022-08-20,505.66,Card
5382005,5382,China,2024-03-08,437.77,Card
9492002,9492,China,2023-11-01,321.24,PayPal
6615001,6615,Italy,2024-10-18,943.69,Card
339000005,3390,Italy,2024-12-05,490.01,ApplePay
9395009,9395,France,2023-04-05,184.65,PayPal
2081005,2081,Mexico,2024-11-03,181.79,PayPal
5980005,5980,USA,2024-12-19,240.07,PayPal
445878507,796,Mexico,1970-01-01,14.0,ApplePay
207008,207,USA,2023-09-28,95.16,PayPal
1354003,1354,France,2024-11-05,2.39,PayPal
9276001,9276,Brazil,2024-05-31,237.69,Card
961500002,9615,India,2024-11-02,496.54,ApplePay
3513010,3513,USA,2025-01-03,641.3,PayPal
9354004,9354,Mexico,2024-09-22,19.47,PayPal
7983006,7983,Germany,2024-03-22,840.55,PayPal
4689002,4689,Germany,2023-09-13,69.65,PayPal
2932002,2932,China,2023-02-20,840.81,PayPal
198810067,2238,China,1970-01-01,326.49,PayPal
6722006,6722,Italy,2023-06-24,361.12,PayPal
3219007,3219,China,2023-07-31,906.66,PayPal
6904008,6904,Germany,2024-11-26,283.6,Card
2137007,2137,China,2022-09-17,49.76,Card
6285010,6285,Germany,2024-02-25,869.19,PayPal
5876004,5876,USA,2024-12-22,419.5,PayPal
2319008,2319,Korea,2025-01-08,675.12,Card
609800007,6098,France,2024-11-23,903.49,ApplePay
6517005,6517,Italy,2023-03-03,535.79,Card
3673004,3673,Russia,2023-09-22,249.0,PayPal
6505004,6505,Mexico,2024-09-23,230.59,Card
698400003,6984,Russia,2024-10-08,99.59,ApplePay
922370878,8099,India,1970-01-01,360.38,PayPal
342957561,911,USA,1970-01-01,720.91,PayPal
6527005,6527,China,2024-11-28,962.74,PayPal
4401010,4401,Germany,2023-12-04,770.6,PayPal
1083006,1083,France,2023-12-18,862.3,PayPal
7461001,7461,France,2025-01-19,767.93,Card
3450010,3450,Germany,2023-05-12,42.0,PayPal
9463008,9463,USA,2024-02-11,445.21,PayPal
5927003,5927,Mexico,2023-10-24,595.12,PayPal
2670006,2670,USA,2024-02-07,455.48,Card
5545004,5545,Italy,2024-12-27,390.04,PayPal
6653002,6653,China,2025-01-05,648.85,Card
1921003,1921,Korea,2024-08-28,705.77,PayPal
3048004,3048,France,2023-12-24,61.12,Card
4383006,4383,Italy,2024-12-21,496.67,PayPal
5031006,5031,USA,2025-03-09,386.72,Card
682615006,5724,Mexico,1970-01-01,81.69,PayPal
676005,676,Brazil,2025-01-20,700.02,Card
3100001,3100,France,2024-08-27,425.02,PayPal
1131008,1131,China,2024-09-13,897.29,PayPal
1070002,1070,China,2023-10-27,149.63,PayPal
979100002,9791,Germany,2024-11-06,560.77,ApplePay
6653006,6653,China,2023-04-04,296.31,Card
4709005,4709,China,2024-10-27,258.12,PayPal
8187004,8187,India,2024-03-05,135.18,Card
3454007,3454,France,2025-01-15,433.74,PayPal
551300003,5513,Brazil,2024-07-10,584.68,ApplePay
619800006,6198,Mexico,2024-06-14,426.16,ApplePay
9380007,9380,India,2024-04-17,117.99,PayPal
2154004,2154,Mexico,2024-01-25,523.36,Card
155005,155,Mexico,2025-03-04,0.0,PayPal
3549008,3549,USA,2025-02-21,930.53,PayPal
9204002,9204,China,2024-03-23,413.61,Card
2246004,2246,Germany,2024-12-17,440.19,PayPal
6757007,6757,Germany,2024-10-18,430.96,Card
9275002,9275,USA,2025-02-01,531.08,PayPal
7771005,7771,France,2025-01-30,252.57,PayPal
634836765,7771,France,1970-01-01,161.41,PayPal
7542004,7542,Mexico,2024-12-11,88.27,PayPal
938000004,9380,India,2024-06-27,195.49,ApplePay
2003007,2003,Germany,2025-02-22,845.07,PayPal
9511001,9511,India,2024-12-27,505.35,PayPal
382100004,3821,Mexico,2024-08-10,352.1,ApplePay
9735001,9735,Brazil,2024-12-14,518.17,PayPal
3185001,3185,Japan,2024-09-03,716.04,Card
5892001,5892,Japan,2024-05-27,130.95,PayPal
8349004,8349,Brazil,2023-03-30,85.44,Card
7092002,7092,France,2023-11-01,537.64,PayPal
7897004,7897,Germany,2024-04-03,239.91,PayPal
465004,465,Germany,2022-08-12,902.97,PayPal
6953007,6953,Germany,2024-02-09,107.51,PayPal
6522001,6522,Brazil,2024-01-28,365.82,PayPal
7782002,7782,France,2023-03-04,531.36,PayPal
3008,3,Brazil,2024-10-10,840.24,Card
1854005,1854,Korea,2025-01-19,91.2,Card
1488004,1488,India,2024-07-21,31.12,Card
1397005,1397,Italy,2024-05-16,522.45,Card
3246010,3246,Italy,2025-01-25,94.35,Card
7427003,7427,India,2024-01-13,826.65,PayPal
5694004,5694,Germany,2024-08-14,591.05,PayPal
1289001,1289,China,2024-12-07,579.2,PayPal
1083004,1083,France,2024-06-24,757.97,PayPal
359500006,3595,Mexico,2024-12-22,110.45,ApplePay
6038002,6038,Germany,2024-03-04,909.77,PayPal
7100006,7100,Italy,2024-07-05,663.5,PayPal
246553103,5966,Russia,1970-01-01,575.89,Card
1690002,1690,Italy,2023-05-29,340.79,Card
5544003,5544,Germany,2024-11-09,191.58,Card
7173004,7173,France,2024-10-18,676.34,Card
6505001,6505,Mexico,2024-01-28,228.79,Card
9570003,9570,USA,2024-09-16,292.74,Card
7068002,7068,Mexico,2023-12-16,334.29,Card
7473002,7473,France,2023-10-01,88.14,Card
488007,488,Germany,2024-09-29,257.53,PayPal
5197008,5197,Germany,2023-03-06,344.09,PayPal
8606001,8606,France,2024-07-27,51.48,Card
808400006,8084,Korea,2024-04-18,86.15,ApplePay
9151005,9151,USA,2024-07-09,755.62,PayPal
8386003,8386,France,2024-04-28,794.5,Card
125900003,1259,USA,2024-12-28,185.04,ApplePay
3172004,3172,Korea,2023-09-18,53.11,Card
4694003,4694,Brazil,2024-03-18,190.04,PayPal
5930006,5930,USA,2023-08-23,810.67,Card
7092010,7092,France,2024-06-29,579.91,Card
9128001,9128,Japan,2024-02-12,236.39,Card
3219010,3219,China,2025-02-17,372.36,PayPal
9208001,9208,Mexico,2024-11-08,75.12,PayPal
9501002,9501,Mexico,2023-09-06,223.05,Card
4546004,4546,Japan,2024-03-06,128.71,PayPal
1453001,1453,India,2024-07-12,25.82,Card
475001,475,France,2024-07-02,454.8,PayPal
6587004,6587,Germany,2023-08-29,100.48,PayPal
1913001,1913,India,2024-09-02,963.64,Card
4436002,4436,Germany,2022-11-30,639.81,Card
1814009,1814,Italy,2022-04-08,376.73,Card
4209005,4209,India,2024-08-14,815.99,PayPal
135000001,1350,Germany,2024-04-07,434.86,ApplePay
6803001,6803,Mexico,2022-09-23,87.01,PayPal
3123001,3123,Korea,2023-07-01,614.73,Card
9759001,9759,Japan,2024-08-17,955.07,Card
529003,529,Italy,2023-09-20,936.38,Card
5473001,5473,Mexico,2024-12-24,196.87,PayPal
5584003,5584,China,2024-10-26,481.52,PayPal
255001,255,India,2024-11-06,244.83,PayPal
3253002,3253,China,2024-11-08,359.96,Card
8115003,8115,Italy,2024-12-09,781.42,PayPal
6389010,6389,USA,2024-08-02,757.68,PayPal
3579002,3579,Mexico,2024-05-06,118.71,PayPal
3454010,3454,France,2025-02-11,235.29,PayPal
707800006,7078,France,2024-08-03,40.77,ApplePay
2754004,2754,Brazil,2024-03-31,919.59,Card
89004,89,Russia,2024-07-12,854.56,Card
6615004,6615,Italy,2025-01-22,169.08,Card
6858004,6858,Mexico,2025-02-28,52.63,PayPal
2724002,2724,USA,2024-03-20,772.14,PayPal
6579008,6579,France,2023-11-16,685.29,PayPal
740400002,7404,Germany,2024-09-24,546.45,ApplePay
769003,769,Mexico,2025-02-05,39.39,Card
3308004,3308,Korea,2022-06-24,904.1,PayPal
3402006,3402,China,2023-04-25,429.91,Card
840002,840,Brazil,2024-10-20,169.54,Card
9355001,9355,India,2024-04-02,178.13,PayPal
2203004,2203,Mexico,2022-05-12,404.56,Card
1803004,1803,Korea,2025-03-07,42.58,PayPal
9492006,9492,China,2024-10-12,90.74,Card
6490007,6490,Japan,2022-10-22,896.63,Card
1690001,1690,Italy,2023-08-03,146.01,Card
4433008,4433,China,2023-09-25,239.58,PayPal
4563002,4563,France,2023-08-16,960.39,Card
8453003,8453,China,2024-03-27,482.81,Card
4350001,4350,Russia,2024-04-01,845.92,PayPal
717400005,7174,Italy,2025-02-11,360.77,ApplePay
8844009,8844,France,2024-06-21,113.06,PayPal
6098006,6098,France,2024-06-24,147.78,Card
6646005,6646,Japan,2024-08-21,154.16,Card
1844002,1844,Italy,2023-06-07,338.48,Card
7630005,7630,China,2024-12-25,403.8,PayPal
8006005,8006,Germany,2023-08-28,614.37,Card
274800003,2748,USA,2024-08-15,999.55,ApplePay
6389009,6389,USA,2025-01-11,164.25,PayPal
7933004,7933,India,2025-02-19,310.21,Card
1019002,1019,USA,2025-01-27,530.1,PayPal
3439005,3439,China,2024-02-01,80.99,Card
3967003,3967,France,2024-05-06,178.37,PayPal
6928002,6928,Mexico,2023-11-21,390.54,Card
1803002,1803,Korea,2025-01-16,75.19,Card
718500006,7185,India,2024-04-12,293.39,ApplePay
2429007,2429,Korea,2024-05-29,909.35,Card
282800006,2828,Brazil,2024-03-15,755.53,ApplePay
5092002,5092,Russia,2024-03-29,96.4,Card
5810003,5810,Mexico,2025-01-02,135.71,Card
94001,94,Germany,2023-12-26,940.2,PayPal
8906002,8906,China,2023-11-27,829.06,Card
3584002,3584,Brazil,2024-02-06,319.58,PayPal
4563003,4563,France,2023-03-26,899.95,PayPal
3048006,3048,France,2023-08-18,390.24,Card
5359005,5359,France,2024-07-22,401.07,PayPal
1319009,1319,Mexico,2025-03-02,0.0,PayPal
8216003,8216,Italy,2025-01-15,552.86,Card
5537004,5537,Mexico,2024-08-30,371.06,PayPal
860700005,8607,Italy,2024-10-04,905.16,ApplePay
4737002,4737,Mexico,2024-08-22,2.56,Card
5277003,5277,Japan,2023-11-03,319.16,Card
7780001,7780,Italy,2024-12-01,403.27,PayPal
8462005,8462,France,2022-07-25,329.58,PayPal
6522009,6522,Brazil,2024-10-06,580.1,Card
7404005,7404,Germany,2024-11-26,537.0,PayPal
4911002,4911,France,2024-03-22,22.88,PayPal
9463004,9463,USA,2024-06-18,843.58,Card
8909001,8909,Brazil,2024-11-28,563.12,PayPal
3454009,3454,France,2024-10-01,633.82,PayPal
7654003,7654,USA,2024-06-14,717.24,PayPal
2614002,2614,India,2024-09-03,163.06,Card
5622003,5622,Mexico,2022-08-22,495.8,Card
871600005,8716,Russia,2024-11-19,956.55,ApplePay
5963006,5963,Germany,2024-12-30,179.35,PayPal
1787006,1787,China,2025-01-15,148.72,PayPal
917200001,9172,Germany,2024-09-21,176.97,ApplePay
2521002,2521,USA,2025-01-31,403.61,Card
5810006,5810,Mexico,2025-02-24,35.15,Card
5963004,5963,Germany,2024-12-10,497.8,PayPal
3821004,3821,Mexico,2025-03-03,0.0,Card
382700001,3827,Germany,2024-03-17,537.96,ApplePay
661226295,694,China,1970-01-01,115.78,Card
6731001,6731,Korea,2024-02-23,574.53,Card
382004,382,Italy,2024-06-10,931.85,Card
8335005,8335,Germany,2024-04-04,451.2,PayPal
8946010,8946,India,2024-09-14,226.55,Card
4760006,4760,France,2023-12-08,918.19,Card
7623001,7623,Japan,2024-01-22,91.68,PayPal
1554004,1554,Korea,2023-10-09,978.84,PayPal
3253001,3253,China,2024-09-05,799.26,Card
2054005,2054,China,2025-02-24,599.71,Card
1743003,1743,Italy,2024-07-27,96.12,PayPal
90001,90,China,2024-05-29,276.29,Card
6776004,6776,Korea,2024-12-27,107.46,PayPal
3128008,3128,USA,2024-11-29,468.6,Card
7899004,7899,USA,2025-03-01,275.18,Card
5718008,5718,Italy,2025-01-05,274.5,Card
3585001,3585,Brazil,2023-07-18,861.4,Card
2670005,2670,USA,2023-12-16,549.36,Card
6296005,6296,India,2025-01-19,57.19,PayPal
1342003,1342,Korea,2024-03-23,702.07,Card
643200003,6432,India,2024-03-02,978.82,ApplePay
43004,43,Mexico,2023-09-16,101.42,PayPal
2137001,2137,China,2023-12-27,987.6,PayPal
4957009,4957,Korea,2024-02-19,617.36,PayPal
2997008,2997,Korea,2024-11-13,677.49,Card
9380001,9380,India,2023-11-11,83.7,Card
68300003,683,Mexico,2024-08-06,287.3,ApplePay
3182002,3182,France,2024-01-24,531.55,PayPal
4932004,4932,Mexico,2025-02-16,64.78,PayPal
579892910,2667,France,1970-01-01,937.45,PayPal
5460001,5460,France,2024-06-11,6.74,Card
6204004,6204,India,2024-02-21,870.63,PayPal
9221004,9221,Germany,2023-10-15,719.66,Card
257500003,2575,Italy,2024-03-21,992.56,ApplePay
373003,373,Brazil,2024-04-12,749.42,PayPal
4557006,4557,Japan,2023-10-15,894.23,PayPal
6472004,6472,Brazil,2024-10-28,212.79,PayPal
685006,685,Brazil,2025-02-09,288.27,PayPal
9783005,9783,USA,2025-01-07,459.25,Card
529005,529,Italy,2025-03-01,530.74,Card
1884001,1884,Italy,2024-07-24,506.0,Card
7151007,7151,Germany,2023-11-08,461.57,PayPal
2754008,2754,Brazil,2024-12-07,545.84,PayPal
7173003,7173,France,2024-07-30,920.84,PayPal
7542001,7542,Mexico,2024-12-20,46.47,PayPal
562200007,5622,Mexico,2024-04-13,147.58,ApplePay
4001,4,Korea,2024-12-24,753.98,PayPal
4584001,4584,Germany,2024-05-16,969.98,PayPal
